,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
21696,21697,Yale POP_MASTER,GOI-115,District,1,SRP-GOI-115,2832,Dari,1,1209.699951,35.9371,66.524,SRP,GOI,Gosfandi,2005,Gosfandi,???????,Sar-e-Pul,????,20
21808,21809,Yale POP_MASTER,DLA-115,District,1,PKK-DLA-115,1482,Pashto,2,1979.4090579999997,32.5976,68.0443,PKK,DLA,Dila (1),2518,Dila,????,Paktika,??????,25
21978,21979,Yale POP_MASTER,MTK-072,District,1,PKK-MTK-072,5795,Pashto,2,2122.908936,33.239000000000004,68.8642,PKK,MTK,Mata Khan,2502,Matakhan,??????,Paktika,??????,25
22143,22144,Yale POP_MASTER,WZK-132,District,1,PKK-WZK-132,745,Pashto,2,2273.555908,32.199,68.3629,PKK,WZK,Waza Khah,2513,Wazakhah,???? ????,Paktika,??????,25
22182,22183,Yale POP_MASTER,GOL-132,District,1,PKK-GOL-132,149,Pashto,2,1835.796997,32.5127,68.8556,PKK,GOL,Gomal,2508,Gomal,????,Paktika,??????,25
22323,22324,Yale POP_MASTER,WMY-119,District,1,PKK-WMY-119,745,Pashto,2,2128.784912,32.0896,68.6732,PKK,WMY,Wor Mamay,2514,Wormamay,?? ???,Paktika,??????,25
22376,22377,Yale POP_MASTER,TWO-045,District,1,PKK-TWO-045,923,Pashto,2,2053.769043,31.7936,68.4027,PKK,TWO,Turwo (tarwe),2519,Turwo (Tarwe),????,Paktika,??????,25
22402,22403,Yale POP_MASTER,BRM-192,District,1,PKK-BRM-192,2533,Pashto,2,2167.229004,32.5291,69.237,PKK,BRM,Bermel (burmul),2515,Bermel,????,Paktika,??????,25
22512,22513,Yale POP_MASTER,SR2-043,District,1,PKK-SR2-043,16600,Pashto,2,2394.738037,32.7887,69.0893,PKK,SR2,Sarobi,2509,Sarobi,?????,Paktika,??????,25
22584,22585,Yale POP_MASTER,SRH-041,District,1,PKK-SRH-041,3525,Pashto,2,2488.790039,33.0742,69.0311,PKK,SRH,Sar Hawzeh (rawzeh),2504,Sarrawzah(Sarhawzah),??????(??????                      ?,Paktika,??????,25
22653,22654,Yale POP_MASTER,URG-094,District,1,PKK-URG-094,700,Pashto,2,2217.823975,32.9402,69.1813,PKK,URG,Urgun,2510,Urgun,?????,Paktika,??????,25
22810,22811,Yale POP_MASTER,GAN-048,District,1,PKK-GAN-048,13942,Pashto,2,2137.883057,32.9782,69.3718,PKK,GAN,Gayan,2516,Gyan,????,Paktika,??????,25
22853,22854,Yale POP_MASTER,ZIR-025,District,1,PKK-ZIR-025,7079,Pashto,2,2349.160889,33.1578,69.3075,PKK,ZIR,Ziruk,2517,Ziruk,?????,Paktika,??????,25
22882,22883,Yale POP_MASTER,NKH-024,District,1,PKK-NKH-024,3129,Pashto,2,2491.2270510000003,33.1894,69.2729,PKK,NKH,Nika,2511,Naka,????,Paktika,??????,25
